date,week,sku,product_category,gender,marketplace,fulfillment,color,size,list_price,discount_pct,promo_type,ad_spend,impressions,clicks,cvr,units_sold,revenue,rating,reviews,competitor_price_index,stock_on_hand,stockout_flag,holiday_flag
2024-09-16,38,LE-SWIM-M-TRUNK,Swimwear,Men,TikTokShop,FBA,Black,L,51.75,0.239,Coupon,14.55,4930,71,0.0395,27,1063.05,4.26,264,0.779,303,0,0
2024-09-16,38,LE-SWIM-W-ONEPC,Swimwear,Women,TargetPlus,FBA,Black,L,85.76,0.0,Coupon,30.0,6146,105,0.0331,33,2830.08,4.02,249,0.914,512,0,0
2024-09-16,38,LE-UNIF-K-POLO,Uniforms,Kids,TargetPlus,FBA,Red,S,18.02,0.178,None,9.94,4896,28,0.0354,28,414.5,4.13,385,0.765,344,0,0
2024-09-16,38,LE-UNIF-K-SKIRT,Uniforms,Kids,Walmart,Seller,Green,S,24.75,0.018,DealOfDay,35.07,6535,67,0.0334,16,388.84,4.22,256,1.046,354,0,0
2024-09-17,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Khaki,XS,68.63,0.136,Coupon,37.58,5248,68,0.041,18,1066.9,4.37,700,0.929,335,0,0
2024-09-17,38,LE-APP-M-POLO,Apparel,Men,Walmart,Seller,Khaki,L,37.54,0.094,None,16.17,4012,42,0.0369,20,680.43,4.23,458,0.909,428,0,0
2024-09-17,38,LE-APP-W-CARDI,Apparel,Women,TargetPlus,FBA,Black,XL,59.67,0.178,LightningDeal,17.92,4416,48,0.0349,28,1372.9,4.02,126,0.929,409,0,0
2024-09-17,38,LE-APP-W-CHINO,Apparel,Women,Walmart,Seller,Khaki,L,73.88,0.232,None,19.25,4683,46,0.0402,24,1360.98,4.34,314,0.679,460,0,0
2024-09-17,38,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Black,L,128.2,0.0,None,9.9,3424,35,0.0308,7,897.4,4.19,955,1.03,348,0,0
2024-09-17,38,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,FBA,Green,L,70.59,0.209,None,13.88,4308,48,0.0366,13,725.44,4.17,270,0.858,346,0,0
2024-09-17,38,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Navy,L,157.8,0.214,DealOfDay,23.22,4070,51,0.0404,10,1240.88,4.23,882,0.844,259,0,0
2024-09-17,38,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Navy,S,27.68,0.261,Coupon,37.85,4632,51,0.0399,37,757.1,4.27,982,0.743,315,0,0
2024-09-17,38,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,FBA,Black,XS,189.37,0.221,LightningDeal,12.47,2448,38,0.036,3,442.46,4.06,287,0.781,289,0,0
2024-09-17,38,LE-OUT-W-DOWN,Outerwear,Women,Walmart,Seller,Blue,S,227.66,0.507,LightningDeal,15.03,2637,36,0.0449,8,898.15,4.42,345,0.6,231,0,0
2024-09-17,38,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,White,L,51.21,0.164,None,26.71,5731,78,0.0359,31,1327.03,4.15,689,0.845,310,0,0
2024-09-17,38,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Blue,S,93.36,0.202,DealOfDay,62.9,7528,132,0.0343,72,5361.93,3.96,985,0.801,385,0,0
2024-09-17,38,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Navy,L,18.21,0.159,Coupon,14.11,5002,41,0.0387,36,551.41,4.24,111,0.833,454,0,0
2024-09-17,38,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,White,L,25.1,0.107,None,32.53,6783,47,0.0369,17,381.14,4.22,887,0.933,452,0,0
2024-09-18,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Red,M,66.94,0.183,None,77.4,5982,52,0.038,17,930.19,4.25,1005,0.791,321,0,0
2024-09-18,38,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Green,XL,37.73,0.025,None,36.97,5261,53,0.031,16,588.54,4.2,673,1.021,465,0,0
2024-09-18,38,LE-APP-W-CARDI,Apparel,Women,Walmart,Seller,White,XL,66.88,0.139,Coupon,10.5,3652,40,0.0304,14,806.12,4.08,208,0.967,387,0,0
2024-09-18,38,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,S,77.24,0.079,None,29.18,5248,53,0.0336,16,1138.04,4.06,971,0.889,416,0,0
2024-09-18,38,LE-FOOT-M-BOOT,Footwear,Men,TikTokShop,Seller,White,XL,135.49,0.216,None,13.76,4043,44,0.0348,10,1062.61,4.08,102,0.809,357,0,0
2024-09-18,38,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Green,L,71.18,0.25,None,27.09,4904,53,0.0352,17,907.11,4.09,664,0.725,424,0,0
2024-09-18,38,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,Seller,Green,XL,143.21,0.294,None,13.93,4128,53,0.0341,3,303.5,4.03,86,0.664,422,0,0
2024-09-18,38,LE-HOME-BTOWEL,Home,Unisex,TikTokShop,FBA,Red,XS,28.7,0.147,None,35.46,5413,55,0.0363,19,465.07,4.18,230,0.837,424,0,0
2024-09-18,38,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Gray,XS,194.1,0.418,None,21.0,3001,42,0.0342,6,678.06,4.0,692,0.6,231,0,0
2024-09-18,38,LE-OUT-W-DOWN,Outerwear,Women,TargetPlus,Seller,White,XS,234.51,0.376,LightningDeal,9.69,2292,40,0.0408,5,731.16,4.24,236,0.613,59,0,0
2024-09-18,38,LE-SWIM-M-TRUNK,Swimwear,Men,TikTokShop,FBA,Green,XS,51.65,0.155,DealOfDay,66.51,7335,125,0.0388,22,959.65,4.17,3,0.892,416,0,0
2024-09-18,38,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Navy,M,91.05,0.0,None,118.9,8562,125,0.0307,34,3095.7,4.19,675,1.061,405,0,0
2024-09-18,38,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Red,XS,18.64,0.193,Coupon,69.88,8084,59,0.0409,127,1910.15,4.34,701,0.839,374,0,0
2024-09-18,38,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,Seller,Blue,XS,24.82,0.246,LightningDeal,36.84,7174,72,0.0388,46,861.16,4.18,756,0.791,429,0,0
2024-09-19,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Navy,M,72.86,0.145,DealOfDay,20.85,4677,53,0.0382,15,934.41,4.15,654,0.865,337,0,0
2024-09-19,38,LE-APP-M-POLO,Apparel,Men,TikTokShop,Seller,Gray,XS,38.06,0.006,Coupon,11.95,4251,58,0.029,21,794.35,4.05,319,0.97,440,0,0
2024-09-19,38,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Green,M,55.59,0.263,None,44.12,5958,64,0.0333,22,900.88,4.0,652,0.703,375,0,0
2024-09-19,38,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,White,M,77.01,0.04,None,46.42,6034,53,0.0318,20,1478.37,4.24,946,1.074,579,0,0
2024-09-19,38,LE-FOOT-M-BOOT,Footwear,Men,TargetPlus,FBA,Khaki,S,118.65,0.161,None,4.68,2437,29,0.0362,7,696.62,4.17,246,0.74,297,0,0
2024-09-19,38,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Black,L,71.35,0.123,None,88.7,6829,81,0.0349,14,876.26,4.12,1129,0.921,383,0,0
2024-09-19,38,LE-HOME-BEDDNG,Home,Unisex,Walmart,FBA,Red,L,141.27,0.183,Coupon,15.52,4535,50,0.0356,7,808.01,4.09,318,0.719,553,0,0
2024-09-19,38,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,Green,M,27.28,0.24,Coupon,59.11,6204,54,0.0376,45,933.53,4.17,802,0.705,486,0,0
2024-09-19,38,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,Seller,Gray,XS,209.47,0.374,Coupon,11.66,2556,34,0.0386,7,918.19,4.18,227,0.637,183,0,0
2024-09-19,38,LE-OUT-W-DOWN,Outerwear,Women,Walmart,Seller,Khaki,XL,227.02,0.487,DealOfDay,4.89,1649,24,0.0472,3,349.25,4.48,125,0.6,214,0,0
2024-09-19,38,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Blue,XL,51.71,0.216,None,12.53,4663,58,0.0358,50,2025.87,4.13,902,0.775,383,0,0
2024-09-19,38,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,Seller,White,M,94.51,0.111,Clearance,50.24,7004,124,0.0349,37,3109.56,4.23,822,0.97,483,0,0
2024-09-19,38,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Gray,M,16.69,0.177,DealOfDay,30.32,6931,52,0.039,74,1016.54,4.18,797,0.724,281,0,0
2024-09-19,38,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Blue,S,23.82,0.0,None,114.82,9296,75,0.0321,24,571.68,4.27,739,0.99,355,0,0
2024-09-20,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Gray,XL,68.89,0.056,None,80.4,6260,52,0.0302,14,910.24,4.14,857,0.966,486,0,0
2024-09-20,38,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Khaki,XS,36.43,0.336,None,43.17,5640,56,0.0405,57,1378.24,4.32,903,0.603,484,0,0
2024-09-20,38,LE-APP-W-CARDI,Apparel,Women,TikTokShop,Seller,Green,L,58.86,0.262,None,23.69,4601,44,0.0338,17,738.56,4.02,180,0.624,355,0,0
2024-09-20,38,LE-APP-W-CHINO,Apparel,Women,TargetPlus,Seller,Red,XL,82.56,0.13,None,10.59,3698,32,0.0386,5,358.98,4.3,115,0.871,406,0,0
2024-09-20,38,LE-FOOT-M-BOOT,Footwear,Men,TikTokShop,FBA,Khaki,XL,136.55,0.0,Coupon,37.66,5759,83,0.0342,4,546.2,4.35,67,1.081,447,0,0
2024-09-20,38,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Blue,S,71.94,0.087,None,14.03,3873,54,0.0358,11,722.87,4.17,756,0.928,352,0,0
2024-09-20,38,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,FBA,Gray,XS,156.13,0.222,Coupon,12.29,3735,35,0.035,4,486.17,4.05,339,0.816,471,0,0
2024-09-20,38,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,Black,S,28.16,0.174,Clearance,31.44,5303,43,0.0417,44,1023.33,4.27,1040,0.792,360,0,0
2024-09-20,38,LE-OUT-M-PARKA,Outerwear,Men,Walmart,FBA,Navy,S,192.76,0.265,None,14.7,2390,30,0.0385,6,850.44,4.25,186,0.727,411,0,0
2024-09-20,38,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,White,M,229.91,0.248,DealOfDay,20.05,3045,33,0.0403,8,1383.45,4.22,855,0.792,332,0,0
2024-09-20,38,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,Seller,White,XS,48.2,0.0,Coupon,24.62,6258,128,0.0353,23,1108.6,4.14,333,0.861,417,0,0
2024-09-20,38,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Blue,M,89.13,0.069,LightningDeal,41.49,6925,115,0.029,22,1826.1,3.99,547,0.993,243,0,0
2024-09-20,38,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Blue,XL,17.11,0.158,None,43.51,7791,64,0.0359,65,936.22,4.15,95,0.718,470,0,0
2024-09-20,38,LE-UNIF-K-SKIRT,Uniforms,Kids,TikTokShop,FBA,Blue,S,24.07,0.044,None,8.54,4876,42,0.0381,13,299.25,4.3,336,0.946,371,0,0
2024-09-21,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Green,S,69.45,0.185,None,18.53,4234,56,0.0368,14,792.14,4.19,835,0.838,234,0,0
2024-09-21,38,LE-APP-M-POLO,Apparel,Men,TargetPlus,Seller,White,XL,38.73,0.246,None,15.44,4143,37,0.0361,32,934.22,4.14,328,0.765,432,0,0
2024-09-21,38,LE-APP-W-CARDI,Apparel,Women,Walmart,Seller,Gray,XL,56.08,0.144,Coupon,3.85,2275,27,0.0344,13,623.76,4.04,168,0.771,355,0,0
2024-09-21,38,LE-APP-W-CHINO,Apparel,Women,TargetPlus,Seller,Blue,S,84.09,0.251,None,62.08,5983,66,0.0374,13,818.34,4.2,441,0.846,218,0,0
2024-09-21,38,LE-FOOT-M-BOOT,Footwear,Men,TikTokShop,Seller,White,L,129.99,0.08,None,27.23,4769,53,0.0389,9,1076.58,4.33,222,0.826,516,0,0
2024-09-21,38,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,Seller,Red,L,60.47,0.02,None,9.83,3400,40,0.0381,10,592.38,4.31,164,0.838,379,0,0
2024-09-21,38,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Navy,L,147.69,0.141,Coupon,42.84,5991,53,0.0394,9,1141.6,4.28,681,0.847,456,0,0
2024-09-21,38,LE-HOME-BTOWEL,Home,Unisex,TikTokShop,FBA,Red,XL,28.63,0.081,Coupon,17.61,4046,40,0.0353,26,683.94,4.11,413,0.856,363,0,0
2024-09-21,38,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,FBA,Green,XS,202.21,0.341,Coupon,20.49,2694,38,0.0372,2,266.71,4.12,242,0.689,193,0,0
2024-09-21,38,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Gray,M,249.65,0.434,None,65.24,3736,40,0.0353,4,565.4,4.06,872,0.605,126,0,0
2024-09-21,38,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Black,XS,54.27,0.24,LightningDeal,35.18,6585,108,0.0399,61,2514.95,4.24,702,0.841,406,0,0
2024-09-21,38,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Gray,XL,82.62,0.201,Clearance,52.87,7269,135,0.0386,54,3565.44,4.12,764,0.763,494,0,0
2024-09-21,38,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Khaki,XL,17.51,0.172,LightningDeal,38.9,7042,60,0.0356,45,652.76,4.06,803,0.759,257,0,0
2024-09-21,38,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,White,S,23.85,0.315,None,18.81,6195,48,0.0371,27,441.16,4.17,521,0.656,435,0,0
2024-09-22,38,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Khaki,XL,70.92,0.096,None,96.65,7016,52,0.0379,7,448.83,4.27,641,0.925,477,0,0
2024-09-22,38,LE-APP-M-POLO,Apparel,Men,Amazon,Seller,Green,S,37.41,0.137,None,68.27,6519,68,0.0333,25,806.73,4.03,1085,0.809,398,0,0
2024-09-22,38,LE-APP-W-CARDI,Apparel,Women,TargetPlus,FBA,Khaki,XS,61.15,0.114,None,15.82,4106,40,0.0327,11,595.92,4.01,147,0.86,312,0,0
2024-09-22,38,LE-APP-W-CHINO,Apparel,Women,Walmart,Seller,Gray,XS,68.25,0.176,None,11.42,3807,34,0.0344,12,674.85,4.08,417,0.733,487,0,0
2024-09-22,38,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Black,S,123.9,0.222,None,72.7,6758,60,0.0361,14,1349.72,4.15,836,0.766,539,0,0
2024-09-22,38,LE-FOOT-W-SNEAK,Footwear,Women,Walmart,Seller,Navy,M,66.49,0.25,None,58.64,5927,68,0.04,24,1196.98,4.32,298,0.753,391,0,0
2024-09-22,38,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,FBA,Black,L,167.82,0.061,Coupon,39.86,5467,58,0.0294,6,945.49,4.05,196,1.07,678,0,0
2024-09-22,38,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Navy,S,30.6,0.01,LightningDeal,13.56,4291,48,0.0353,18,545.42,4.36,960,1.029,483,0,0
2024-09-22,38,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Gray,XL,211.2,0.376,None,33.74,3216,32,0.0353,10,1317.95,4.06,953,0.602,355,0,0
2024-09-22,38,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Navy,XL,231.22,0.157,LightningDeal,31.65,3016,44,0.0393,3,584.88,4.23,1013,0.875,183,0,0
2024-09-22,38,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Navy,S,47.38,0.182,None,60.53,7695,113,0.035,40,1550.8,4.1,783,0.793,260,0,0
2024-09-22,38,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,Seller,Khaki,XS,81.29,0.222,None,76.02,7477,123,0.0333,39,2466.92,4.01,412,0.711,245,0,0
2024-09-22,38,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Navy,XS,19.59,0.112,None,12.56,5345,49,0.037,47,817.29,4.22,823,0.926,329,0,0
2024-09-22,38,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,White,L,24.77,0.075,None,41.94,7121,58,0.0313,32,733.09,4.2,845,0.995,355,0,0
2024-09-23,39,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Blue,S,67.6,0.307,None,73.33,6539,65,0.0396,24,1123.62,4.29,777,0.698,300,0,0
2024-09-23,39,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Red,M,38.85,0.43,None,19.0,4677,36,0.037,62,1373.23,4.14,567,0.6,528,0,0
2024-09-23,39,LE-APP-W-CARDI,Apparel,Women,TargetPlus,Seller,White,XS,55.61,0.146,Coupon,35.06,5208,45,0.0379,14,665.21,4.21,121,0.763,478,0,0
2024-09-23,39,LE-APP-W-CHINO,Apparel,Women,Amazon,Seller,Blue,XS,81.63,0.271,None,42.99,5688,53,0.0347,28,1666.82,4.06,1090,0.781,345,0,0
2024-09-23,39,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Blue,XL,134.52,0.179,None,17.82,4260,48,0.0393,11,1215.55,4.32,764,0.922,203,0,0
2024-09-23,39,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Black,XL,75.45,0.113,LightningDeal,56.02,5934,70,0.0322,14,937.08,4.15,804,1.021,515,0,0
2024-09-23,39,LE-HOME-BEDDNG,Home,Unisex,Walmart,FBA,Gray,L,157.81,0.167,None,33.47,5313,48,0.0316,5,657.12,3.94,260,0.909,404,0,0
2024-09-23,39,LE-HOME-BTOWEL,Home,Unisex,TargetPlus,Seller,Black,XL,31.38,0.151,None,11.59,3794,31,0.0373,21,559.43,4.23,173,0.838,420,0,0
2024-09-23,39,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Red,XL,199.23,0.176,LightningDeal,73.35,3641,53,0.0385,5,820.46,4.19,739,0.816,286,0,0
2024-09-23,39,LE-OUT-W-DOWN,Outerwear,Women,TargetPlus,Seller,Khaki,M,229.95,0.332,None,22.97,2769,27,0.0401,7,1074.88,4.31,439,0.66,192,0,0
2024-09-23,39,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Gray,M,44.53,0.148,None,24.78,5311,87,0.0343,24,911.03,4.08,733,0.728,306,0,0
2024-09-23,39,LE-SWIM-W-ONEPC,Swimwear,Women,TargetPlus,FBA,Red,M,95.88,0.293,LightningDeal,5.59,3455,63,0.0383,27,1829.1,4.15,301,0.789,429,0,0
2024-09-23,39,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Khaki,L,17.55,0.104,Clearance,15.82,5410,44,0.0416,59,927.53,4.29,867,0.844,460,0,0
2024-09-23,39,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,Khaki,M,23.75,0.057,None,8.31,4423,46,0.0327,8,179.15,4.29,199,0.992,498,0,0
2024-09-24,39,LE-APP-M-OXFORD,Apparel,Men,TargetPlus,FBA,Red,XS,68.72,0.233,None,14.79,3991,42,0.0391,14,738.07,4.29,364,0.728,385,0,0
2024-09-24,39,LE-APP-M-POLO,Apparel,Men,Walmart,Seller,Green,XS,39.29,0.21,Coupon,58.55,6088,74,0.0367,32,993.22,4.14,375,0.799,271,0,0
2024-09-24,39,LE-APP-W-CARDI,Apparel,Women,Walmart,Seller,Khaki,S,52.6,0.208,Coupon,32.54,5264,60,0.0367,30,1249.2,4.14,147,0.752,444,0,0
2024-09-24,39,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Green,M,72.26,0.163,Coupon,61.07,6584,67,0.0385,28,1693.81,4.24,777,0.738,411,0,0
2024-09-24,39,LE-FOOT-M-BOOT,Footwear,Men,Walmart,Seller,Navy,S,129.92,0.118,Coupon,67.54,6372,90,0.0328,7,802.54,4.23,259,0.954,441,0,0
2024-09-24,39,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Black,M,73.24,0.225,Coupon,40.66,5249,67,0.0377,20,1134.58,4.18,819,0.907,554,0,0
2024-09-24,39,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Gray,L,145.74,0.179,None,96.25,6447,63,0.0354,7,837.99,4.12,809,0.831,487,0,0
2024-09-24,39,LE-HOME-BTOWEL,Home,Unisex,TikTokShop,Seller,Red,S,28.69,0.16,Coupon,10.01,3746,33,0.0373,30,723.13,4.18,310,0.92,510,0,0
2024-09-24,39,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,White,M,187.79,0.252,Clearance,53.09,3384,37,0.0436,10,1404.2,4.33,730,0.678,242,0,0
2024-09-24,39,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Navy,L,241.99,0.406,None,42.47,3544,42,0.0381,8,1149.76,4.19,757,0.68,290,0,0
2024-09-24,39,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,FBA,Khaki,M,52.21,0.092,LightningDeal,21.17,5640,96,0.0317,26,1232.0,4.14,393,0.957,431,0,0
2024-09-24,39,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Black,M,86.41,0.156,None,90.55,8209,114,0.0352,29,2116.09,4.12,812,0.83,473,0,0
2024-09-24,39,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,White,XL,18.41,0.129,None,64.55,7830,63,0.0383,46,737.94,4.28,766,0.896,613,0,0
2024-09-24,39,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Khaki,L,24.81,0.245,LightningDeal,52.4,7475,73,0.0395,37,693.36,4.22,749,0.764,391,0,0
2024-09-25,39,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Red,S,65.93,0.09,DealOfDay,58.12,6152,60,0.0414,23,1380.03,4.32,866,0.911,463,0,0
2024-09-25,39,LE-APP-M-POLO,Apparel,Men,TargetPlus,Seller,Gray,M,40.69,0.239,None,18.68,4498,40,0.0408,40,1238.9,4.37,338,0.691,508,0,0
2024-09-25,39,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Blue,M,59.46,0.214,Coupon,42.98,5904,78,0.0367,24,1121.92,4.13,824,0.754,290,0,0
2024-09-25,39,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,White,XS,81.53,0.226,DealOfDay,18.89,4477,50,0.0381,27,1703.52,4.12,924,0.81,318,0,0
2024-09-25,39,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Navy,L,129.18,0.227,LightningDeal,35.64,5320,65,0.0384,14,1398.69,4.17,807,0.764,305,0,0
2024-09-25,39,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,FBA,Navy,L,68.55,0.134,Coupon,27.18,4983,72,0.0367,18,1068.36,4.16,244,0.916,408,0,0
2024-09-25,39,LE-HOME-BEDDNG,Home,Unisex,TargetPlus,FBA,Black,XS,149.87,0.179,DealOfDay,12.52,4207,36,0.0363,8,984.9,4.05,304,0.846,433,0,0
2024-09-25,39,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Black,XL,29.4,0.253,None,74.81,7083,64,0.0368,54,1185.56,4.17,974,0.743,513,0,0
2024-09-25,39,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Khaki,XL,210.79,0.372,None,16.46,2525,29,0.0375,3,396.81,4.17,938,0.744,313,0,0
2024-09-25,39,LE-OUT-W-DOWN,Outerwear,Women,TargetPlus,Seller,Khaki,M,220.44,0.297,None,15.38,2519,33,0.0383,8,1239.29,4.23,302,0.699,85,0,0
2024-09-25,39,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Blue,S,50.79,0.096,Coupon,22.7,6015,119,0.0371,28,1285.28,4.19,924,0.945,521,0,0
2024-09-25,39,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,Seller,White,S,85.19,0.0,None,29.38,5828,91,0.0348,22,1874.18,4.15,299,0.893,353,0,0
2024-09-25,39,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Khaki,L,17.28,0.231,Coupon,58.83,8355,65,0.0399,102,1355.56,4.28,823,0.697,368,0,0
2024-09-25,39,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,Seller,Navy,XL,26.13,0.154,None,14.81,5407,37,0.0389,21,464.47,4.3,670,0.947,415,0,0
2024-09-26,39,LE-APP-M-OXFORD,Apparel,Men,TikTokShop,Seller,Khaki,L,64.92,0.284,LightningDeal,14.99,4489,44,0.0431,21,976.46,4.37,211,0.66,391,0,0
2024-09-26,39,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Green,M,41.45,0.172,None,57.11,5933,64,0.0377,30,1029.24,4.24,606,0.935,560,0,0
2024-09-26,39,LE-APP-W-CARDI,Apparel,Women,Amazon,Seller,Red,XS,60.3,0.13,LightningDeal,90.41,7003,59,0.0318,10,524.47,4.13,1033,1.006,399,0,0
2024-09-26,39,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Gray,M,75.63,0.191,None,51.22,6025,59,0.0371,33,2019.95,4.2,756,0.755,289,0,0
2024-09-26,39,LE-FOOT-M-BOOT,Footwear,Men,Walmart,Seller,Navy,L,126.21,0.279,Coupon,13.36,3830,46,0.0378,17,1547.85,4.17,18,0.672,396,0,0
2024-09-26,39,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Navy,XL,66.35,0.031,None,79.06,6512,66,0.0353,29,1865.18,4.17,778,0.869,345,0,0
2024-09-26,39,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,White,S,144.05,0.158,None,23.57,4597,45,0.0346,5,606.23,4.09,782,0.864,220,0,0
2024-09-26,39,LE-HOME-BTOWEL,Home,Unisex,Amazon,Seller,Blue,L,27.49,0.114,DealOfDay,33.03,5440,63,0.0427,37,901.04,4.37,828,0.848,370,0,0
2024-09-26,39,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,Navy,XS,192.4,0.37,Coupon,5.96,1678,22,0.0342,5,606.49,3.97,112,0.6,315,0,0
2024-09-26,39,LE-OUT-W-DOWN,Outerwear,Women,Amazon,Seller,Gray,L,233.61,0.464,Coupon,30.34,3125,41,0.0389,6,751.53,4.18,897,0.6,301,0,0
2024-09-26,39,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,FBA,Blue,M,46.59,0.237,LightningDeal,10.94,5185,91,0.038,20,711.15,4.15,27,0.714,462,0,0
2024-09-26,39,LE-SWIM-W-ONEPC,Swimwear,Women,TargetPlus,Seller,Red,S,96.18,0.177,None,7.59,3850,62,0.0362,19,1504.05,4.16,313,0.896,296,0,0
2024-09-26,39,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,White,S,19.53,0.274,Coupon,50.86,7790,59,0.0383,78,1106.35,4.19,764,0.735,510,0,0
2024-09-26,39,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,White,XS,24.13,0.018,Clearance,82.63,8548,84,0.0358,48,1137.88,4.31,592,1.017,340,0,0
