timestamp,shift,line_id,machine_id,product_code,batch_id,operator_id,operator_experience,days_since_maintenance,maintenance_status,target_temp_c,actual_temp_c,humidity_percent,pressure_bar,vibration_mm_s,line_speed_units_min,window_minutes,throughput_units,defect_rate_percent,scrap_kg,downtime_minutes,energy_kwh,ambient_temp_c,quality_alert
2025-12-02T05:27:55.475814,Day,L2,L2-M6,P-PP,B251202-634,OP-3,novice,13.4,ok,73.6,74.8,52.9,5.68,3.31,121.9,14,1707,2.36,45.25,2.74,60.99,22.5,False
2025-12-02T06:19:55.475814,Swing,L4,L4-M3,P-PP,B251202-704,OP-3,novice,0.5,ok,73.1,73.4,37.1,5.99,3.25,99.5,9,895,1.82,16.61,3.61,47.5,22.2,False
2025-12-02T06:41:55.475814,Night,L3,L3-M3,P-PEEK,B251202-145,OP-4,intermediate,36.7,overdue,73.6,72.9,72.7,5.6,5.0,124.5,11,1369,3.85,59.45,10.18,54.94,24.1,False
2025-12-02T07:59:55.475814,Day,L2,L2-M3,P-PEEK,B251202-833,OP-4,intermediate,24.3,due_soon,75.5,80.5,58.0,5.41,3.8,107.9,12,1294,3.36,51.97,9.31,56.38,22.7,True
2025-12-02T09:54:55.475814,Swing,L4,L4-M5,P-PP,B251202-356,OP-3,novice,37.4,overdue,75.7,78.5,60.5,5.96,5.64,126.0,15,1889,5.35,75.49,12.04,65.21,22.0,True
2025-12-02T11:18:55.475814,Day,L1,L1-M1,P-NYLON,B251202-404,OP-1,expert,0.0,ok,75.2,73.8,41.7,5.25,3.56,121.5,9,1093,0.7,7.81,4.64,50.82,26.8,False
2025-12-02T12:58:55.475814,Swing,L3,L3-M1,P-PEEK,B251202-539,OP-1,expert,7.3,ok,73.2,73.6,40.7,5.32,3.5,128.7,9,1158,0.96,12.13,3.05,51.77,22.5,False
2025-12-02T13:07:55.475814,Swing,L2,L2-M5,P-ABS,B251202-522,OP-3,novice,23.5,due_soon,73.7,72.6,57.1,6.02,3.04,80.0,13,1040,2.52,26.31,5.95,49.56,24.2,False
2025-12-02T13:08:55.475814,Day,L2,L2-M6,P-PP,B251202-964,OP-5,expert,38.8,overdue,75.0,74.6,59.2,5.99,4.78,114.0,13,1482,1.99,25.93,8.18,57.34,25.0,False
2025-12-02T14:24:55.475814,Day,L4,L4-M1,P-ABS,B251202-966,OP-3,novice,23.2,due_soon,73.6,72.8,51.5,5.68,3.64,116.0,15,1740,1.97,32.0,4.65,60.83,25.5,False
2025-12-02T14:35:55.475814,Swing,L1,L1-M1,P-ABS,B251202-270,OP-1,expert,39.0,overdue,72.0,74.7,41.6,5.38,4.93,107.5,11,1183,2.16,30.28,8.53,52.58,22.7,False
2025-12-02T15:59:55.475814,Swing,L3,L3-M2,P-PP,B251202-215,OP-2,intermediate,18.2,ok,74.2,74.5,41.3,5.42,3.66,132.5,11,1457,1.77,16.89,3.34,56.9,23.0,False
2025-12-02T17:52:55.475814,Day,L4,L4-M2,P-PEEK,B251202-242,OP-2,intermediate,0.0,ok,73.7,72.9,48.2,5.74,2.46,101.4,13,1318,1.04,15.03,0.15,54.12,24.5,False
2025-12-02T18:02:55.475814,Swing,L2,L2-M3,P-PEEK,B251202-610,OP-5,expert,26.2,due_soon,74.0,74.8,50.3,5.27,3.11,136.2,15,2043,1.38,21.46,5.8,66.39,26.5,False
2025-12-02T18:35:55.475814,Day,L2,L2-M5,P-ABS,B251202-417,OP-4,intermediate,1.4,ok,74.6,75.3,34.3,5.33,2.41,106.0,13,1378,1.26,13.62,4.83,55.92,22.8,False
2025-12-02T21:48:55.475814,Night,L4,L4-M2,P-PP,B251202-628,OP-3,novice,27.0,due_soon,74.6,75.9,66.6,5.54,3.79,96.0,9,863,3.81,23.78,5.51,47.88,23.0,False
2025-12-02T22:08:55.475814,Day,L3,L3-M5,P-NYLON,B251202-862,OP-1,expert,0.0,ok,72.5,70.2,53.7,5.1,2.5,124.9,15,1872,0.75,10.62,2.86,62.03,30.7,False
2025-12-02T23:29:55.475814,Swing,L1,L1-M4,P-ABS,B251202-704,OP-3,novice,44.3,overdue,74.3,78.7,56.1,5.51,5.72,101.7,14,1423,4.21,66.56,10.34,57.81,25.7,True
2025-12-02T23:39:55.475814,Day,L2,L2-M3,P-PP,B251202-544,OP-4,intermediate,3.9,ok,73.7,72.9,50.9,5.68,4.14,134.1,15,2011,1.03,16.98,3.35,65.21,24.9,False
2025-12-02T23:48:55.475814,Night,L1,L1-M2,P-ABS,B251202-548,OP-1,expert,29.5,due_soon,75.3,75.2,57.1,5.22,3.88,139.6,12,1675,1.97,30.82,4.8,60.62,23.2,False
2025-12-03T00:15:55.475814,Day,L2,L2-M1,P-PP,B251203-585,OP-5,expert,25.3,due_soon,72.3,71.4,59.5,5.55,3.8,141.8,9,1275,0.78,11.89,5.51,52.89,25.4,False
2025-12-03T00:55:55.475814,Swing,L3,L3-M1,P-NYLON,B251203-100,OP-2,intermediate,21.9,ok,75.7,76.2,48.8,5.73,2.87,97.4,13,1266,1.86,15.91,4.37,54.43,22.3,False
2025-12-03T01:08:55.475814,Swing,L1,L1-M1,P-NYLON,B251203-878,OP-3,novice,40.3,overdue,75.8,80.0,44.5,5.19,5.14,121.7,8,973,5.3,39.94,11.98,51.07,19.6,False
2025-12-03T01:59:55.475814,Night,L1,L1-M5,P-PEEK,B251203-486,OP-4,intermediate,9.2,ok,73.2,74.7,47.4,5.35,3.05,108.1,12,1297,1.69,18.46,2.3,54.4,29.0,False
2025-12-03T02:53:55.475814,Day,L4,L4-M1,P-ABS,B251203-844,OP-5,expert,33.3,overdue,75.8,74.9,47.6,6.05,4.23,127.1,10,1270,1.56,19.41,7.6,54.05,27.1,False
2025-12-03T03:03:55.475814,Night,L1,L1-M1,P-ABS,B251203-292,OP-1,expert,14.9,ok,75.9,76.6,53.3,6.02,3.9,114.6,11,1260,1.91,19.96,4.32,54.48,20.5,False
2025-12-03T03:15:55.475814,Night,L2,L2-M3,P-ABS,B251203-464,OP-3,novice,27.3,due_soon,72.7,73.0,59.2,5.16,3.44,113.8,11,1252,3.32,33.42,7.18,53.1,22.3,False
2025-12-03T03:35:55.475814,Day,L2,L2-M1,P-PEEK,B251203-545,OP-4,intermediate,10.4,ok,73.3,72.7,64.1,5.49,3.32,91.7,10,917,2.01,18.61,3.67,47.63,21.8,False
2025-12-03T04:01:55.475814,Swing,L2,L2-M3,P-NYLON,B251203-209,OP-1,expert,37.7,overdue,73.7,73.8,56.8,5.62,4.7,128.7,13,1673,1.98,29.68,9.5,60.1,21.2,False
2025-12-03T04:07:55.475814,Swing,L1,L1-M5,P-NYLON,B251203-498,OP-2,intermediate,0.8,ok,75.1,76.6,50.9,5.52,4.7,130.0,15,1949,2.29,36.26,4.83,65.49,27.4,False
2025-12-03T05:31:55.475814,Night,L4,L4-M4,P-PEEK,B251203-821,OP-4,intermediate,39.5,overdue,74.3,74.5,63.3,4.99,4.29,113.3,10,1133,3.2,23.84,8.24,51.71,21.6,False
2025-12-03T05:51:55.475814,Day,L1,L1-M6,P-ABS,B251203-968,OP-3,novice,31.4,overdue,74.6,77.2,45.6,4.6,5.09,106.0,12,1271,3.75,50.55,9.55,54.86,26.6,False
2025-12-03T06:06:55.475814,Night,L1,L1-M6,P-ABS,B251203-501,OP-4,intermediate,11.2,ok,72.6,72.2,45.4,5.59,2.24,98.2,15,1472,1.96,25.65,4.21,56.31,24.7,False
2025-12-03T06:25:55.475814,Night,L2,L2-M6,P-PEEK,B251203-452,OP-5,expert,17.4,ok,72.3,76.1,55.3,5.72,2.55,120.9,13,1571,1.91,29.58,5.08,59.3,28.3,False
2025-12-03T06:40:55.475814,Swing,L2,L2-M4,P-NYLON,B251203-530,OP-2,intermediate,23.2,due_soon,73.6,77.0,64.1,4.93,4.04,119.9,12,1438,3.08,31.03,5.5,57.47,21.0,False
2025-12-03T06:55:55.475814,Day,L4,L4-M6,P-PP,B251203-988,OP-5,expert,38.4,overdue,73.5,76.9,44.5,5.22,4.75,86.6,9,779,2.68,14.12,9.89,46.89,26.9,False
2025-12-03T07:39:55.475814,Night,L4,L4-M4,P-ABS,B251203-363,OP-3,novice,27.0,due_soon,73.3,72.6,50.2,6.25,3.54,122.5,13,1592,3.06,57.88,6.83,58.4,25.7,False
2025-12-03T08:10:55.475814,Day,L2,L2-M2,P-NYLON,B251203-855,OP-4,intermediate,32.9,overdue,73.8,78.2,47.9,5.34,5.55,133.8,8,1070,3.63,44.19,9.56,51.98,21.8,True
2025-12-03T08:32:55.475814,Swing,L2,L2-M4,P-PEEK,B251203-951,OP-4,intermediate,21.2,ok,75.0,74.3,42.9,5.61,3.85,111.4,14,1559,1.47,25.44,4.81,58.45,26.4,False
2025-12-03T08:48:55.475814,Night,L3,L3-M4,P-PP,B251203-578,OP-4,intermediate,26.5,due_soon,75.9,77.4,39.6,5.51,3.54,103.2,15,1547,3.2,59.2,6.09,59.37,21.4,False
2025-12-03T09:41:55.475814,Night,L4,L4-M5,P-PEEK,B251203-596,OP-1,expert,6.6,ok,75.8,75.2,41.6,5.55,3.57,119.0,8,952,1.42,14.96,6.07,49.06,22.4,False
2025-12-03T10:13:55.475814,Night,L2,L2-M4,P-ABS,B251203-487,OP-2,intermediate,21.2,ok,72.9,71.7,53.5,5.64,3.26,128.4,12,1540,1.36,16.26,4.54,57.25,19.5,False
2025-12-03T10:26:55.475814,Day,L3,L3-M6,P-PEEK,B251203-866,OP-3,novice,18.5,ok,72.6,73.6,49.9,5.6,3.32,116.3,9,1046,2.41,26.36,3.1,50.01,27.0,False
2025-12-03T11:02:55.475814,Swing,L2,L2-M5,P-ABS,B251203-646,OP-1,expert,20.8,ok,73.7,73.8,45.3,6.09,3.11,147.7,13,1919,1.38,30.68,2.86,64.03,27.2,False
2025-12-03T11:46:55.475814,Day,L4,L4-M2,P-PEEK,B251203-290,OP-4,intermediate,14.6,ok,74.2,79.6,59.8,5.64,2.66,144.2,12,1730,3.49,51.7,4.54,63.06,22.4,False
2025-12-03T12:15:55.475814,Night,L1,L1-M1,P-NYLON,B251203-743,OP-3,novice,29.1,due_soon,73.1,72.0,47.2,5.63,4.62,109.5,13,1423,3.65,50.63,6.28,55.49,20.8,False
2025-12-03T12:44:55.475814,Day,L3,L3-M4,P-ABS,B251203-672,OP-2,intermediate,28.7,due_soon,73.4,71.5,39.3,5.11,3.64,117.2,10,1171,1.52,13.68,4.34,51.29,27.4,False
2025-12-03T12:49:55.475814,Swing,L4,L4-M1,P-ABS,B251203-471,OP-4,intermediate,39.9,overdue,75.9,77.2,58.2,4.84,5.59,126.6,9,1139,4.1,48.89,9.94,52.74,23.8,True
2025-12-03T13:33:55.475814,Day,L4,L4-M6,P-PEEK,B251203-809,OP-3,novice,0.0,ok,74.2,75.1,48.9,5.72,2.43,110.1,9,990,2.17,19.45,2.69,49.63,26.4,False
2025-12-03T13:53:55.475814,Night,L1,L1-M5,P-NYLON,B251203-522,OP-2,intermediate,23.9,due_soon,74.5,73.4,40.2,6.14,4.01,125.2,10,1251,2.27,29.58,6.52,53.23,24.5,False
2025-12-03T14:11:55.475814,Day,L1,L1-M4,P-NYLON,B251203-549,OP-4,intermediate,41.2,overdue,72.2,79.0,48.8,5.33,5.75,122.9,14,1720,3.88,64.83,9.52,62.66,23.1,True
2025-12-03T14:50:55.475814,Day,L4,L4-M2,P-ABS,B251203-946,OP-3,novice,5.9,ok,73.0,72.9,36.7,5.91,3.44,125.1,11,1376,2.03,21.02,3.41,55.04,21.4,False
2025-12-03T15:36:55.475814,Day,L3,L3-M1,P-PP,B251203-901,OP-5,expert,7.4,ok,74.7,76.3,39.8,5.8,3.2,110.0,10,1099,1.12,9.69,4.16,51.8,29.0,False
2025-12-03T15:39:55.475814,Day,L2,L2-M4,P-NYLON,B251203-982,OP-2,intermediate,23.7,due_soon,74.0,73.8,45.1,6.01,3.95,111.6,8,892,1.85,18.48,5.63,47.63,26.7,False
2025-12-03T16:27:55.475814,Day,L2,L2-M5,P-NYLON,B251203-261,OP-2,intermediate,19.5,ok,73.2,79.2,38.5,4.97,3.09,131.6,12,1579,2.95,34.19,3.0,60.49,24.4,False
2025-12-03T17:30:55.475814,Night,L4,L4-M3,P-NYLON,B251203-342,OP-2,intermediate,27.7,due_soon,75.1,73.9,48.6,5.36,3.51,113.3,15,1699,1.85,21.56,6.62,60.56,25.6,False
2025-12-03T17:30:55.475814,Day,L1,L1-M6,P-ABS,B251203-964,OP-4,intermediate,20.2,ok,75.7,76.0,41.8,5.9,4.54,110.1,13,1430,1.68,22.57,2.61,57.0,28.0,False
2025-12-03T18:17:55.475814,Night,L4,L4-M3,P-PP,B251203-494,OP-3,novice,28.1,due_soon,75.9,76.8,59.1,5.57,4.22,124.0,14,1736,3.99,49.74,6.84,62.15,24.2,False
2025-12-03T18:30:55.475814,Night,L2,L2-M4,P-ABS,B251203-925,OP-1,expert,17.2,ok,72.6,73.4,43.1,5.44,3.66,128.2,13,1667,1.43,28.22,4.02,59.87,24.2,False
2025-12-03T18:42:55.475814,Day,L2,L2-M3,P-NYLON,B251203-259,OP-1,expert,22.2,ok,75.5,76.9,50.5,5.73,3.66,133.7,10,1337,1.5,20.34,2.98,55.81,25.8,False
2025-12-03T19:01:55.475814,Swing,L3,L3-M6,P-PEEK,B251203-561,OP-2,intermediate,22.4,ok,73.5,76.0,41.2,5.73,3.48,101.6,9,914,2.2,23.88,3.63,48.71,23.3,False
2025-12-03T19:43:55.475814,Swing,L1,L1-M5,P-PEEK,B251203-901,OP-4,intermediate,8.7,ok,72.7,72.0,54.0,5.15,3.23,106.3,11,1169,1.74,18.78,4.93,51.41,25.3,False
2025-12-03T19:50:55.475814,Day,L2,L2-M4,P-PP,B251203-197,OP-5,expert,24.5,due_soon,72.8,72.2,29.6,5.61,3.16,100.2,9,901,1.04,7.22,5.03,47.19,20.7,False
2025-12-03T19:51:55.475814,Day,L4,L4-M2,P-ABS,B251203-208,OP-4,intermediate,9.0,ok,73.0,73.5,36.8,5.6,3.22,131.0,13,1703,1.73,31.01,3.75,60.46,28.6,False
2025-12-03T20:54:55.475814,Day,L4,L4-M2,P-ABS,B251203-225,OP-2,intermediate,4.8,ok,74.1,74.3,53.2,5.55,3.58,135.4,12,1624,1.24,13.97,3.14,59.5,25.0,False
2025-12-03T21:00:55.475814,Day,L4,L4-M5,P-ABS,B251203-397,OP-1,expert,4.2,ok,72.3,72.5,31.3,5.84,3.37,131.0,15,1965,1.1,16.39,2.98,64.31,27.7,False
2025-12-03T21:39:55.475814,Swing,L1,L1-M1,P-PEEK,B251203-951,OP-3,novice,26.0,due_soon,75.4,75.0,41.1,5.54,3.26,100.1,11,1101,2.96,27.78,6.88,51.39,24.1,False
2025-12-03T22:44:55.475814,Day,L2,L2-M1,P-NYLON,B251203-992,OP-2,intermediate,37.2,overdue,75.8,79.8,48.7,5.55,4.96,103.2,13,1342,3.82,52.36,9.29,56.89,23.2,False
2025-12-03T23:29:55.475814,Swing,L3,L3-M6,P-PP,B251203-714,OP-2,intermediate,20.8,ok,72.6,72.6,46.9,5.23,2.95,138.9,10,1388,1.35,21.94,2.92,55.14,26.1,False
2025-12-03T23:37:55.475814,Day,L4,L4-M2,P-NYLON,B251203-240,OP-2,intermediate,20.7,ok,74.6,74.7,32.1,5.57,3.39,102.6,9,923,1.27,7.85,2.79,48.43,27.4,False
2025-12-04T00:34:55.475814,Night,L3,L3-M1,P-ABS,B251204-579,OP-3,novice,11.3,ok,74.1,74.0,42.5,6.0,4.05,133.8,12,1605,2.92,52.95,3.85,59.09,21.6,False
2025-12-04T00:48:55.475814,Night,L2,L2-M6,P-ABS,B251204-362,OP-4,intermediate,24.4,due_soon,73.5,73.1,48.6,6.15,3.08,109.4,8,875,2.15,16.8,4.53,47.1,26.5,False
2025-12-04T01:04:55.475814,Swing,L1,L1-M3,P-NYLON,B251204-114,OP-4,intermediate,19.1,ok,73.5,72.6,64.9,5.3,3.38,119.7,8,957,2.2,22.06,3.47,48.22,26.6,False
2025-12-04T01:05:55.475814,Swing,L2,L2-M3,P-ABS,B251204-262,OP-2,intermediate,0.0,ok,72.6,72.8,38.0,5.37,2.88,131.9,11,1450,1.18,13.7,4.98,56.2,24.9,False
2025-12-04T01:12:55.475814,Night,L3,L3-M6,P-ABS,B251204-805,OP-4,intermediate,5.3,ok,74.7,76.0,47.9,5.25,2.61,128.9,14,1804,2.18,39.37,4.27,62.96,24.8,False
2025-12-04T01:36:55.475814,Swing,L2,L2-M4,P-PEEK,B251204-804,OP-3,novice,7.5,ok,75.5,80.8,48.8,5.44,3.73,107.8,15,1617,4.51,81.59,6.22,61.65,26.3,True
2025-12-04T01:47:55.475814,Day,L4,L4-M6,P-NYLON,B251204-586,OP-2,intermediate,0.0,ok,72.9,71.1,53.9,5.13,3.25,109.0,9,981,1.19,13.35,3.1,48.07,25.0,False
2025-12-04T02:58:55.475814,Day,L1,L1-M1,P-PEEK,B251204-305,OP-2,intermediate,24.5,due_soon,72.1,71.5,60.5,5.4,3.23,132.2,14,1850,2.0,22.23,4.59,62.12,22.1,False
2025-12-04T03:55:55.475814,Night,L2,L2-M6,P-NYLON,B251204-805,OP-4,intermediate,0.0,ok,75.8,74.7,55.8,5.61,3.22,97.7,12,1172,1.64,12.32,6.29,52.39,21.8,False
2025-12-04T05:36:55.475814,Day,L3,L3-M3,P-PEEK,B251204-343,OP-1,expert,3.5,ok,72.1,72.9,32.9,5.64,2.66,99.0,9,890,1.0,7.24,2.13,47.27,28.0,False
2025-12-04T05:58:55.475814,Swing,L1,L1-M6,P-ABS,B251204-381,OP-3,novice,23.9,due_soon,75.5,75.9,37.1,5.26,4.36,102.5,15,1537,3.08,49.85,7.0,58.68,24.9,False
2025-12-04T06:38:55.475814,Swing,L2,L2-M4,P-PEEK,B251204-459,OP-3,novice,26.0,due_soon,72.8,74.9,38.0,5.75,3.56,115.3,15,1729,2.22,31.69,5.86,61.38,27.4,False
2025-12-04T07:18:55.475814,Day,L1,L1-M1,P-ABS,B251204-756,OP-5,expert,8.5,ok,75.5,74.6,46.5,5.39,3.22,135.0,10,1350,0.77,6.28,4.2,55.22,26.7,False
2025-12-04T07:23:55.475814,Day,L1,L1-M5,P-NYLON,B251204-865,OP-3,novice,6.4,ok,75.4,75.3,60.3,5.13,2.06,113.3,9,1020,2.23,16.79,2.32,50.17,22.4,False
2025-12-04T07:36:55.475814,Night,L3,L3-M2,P-ABS,B251204-889,OP-1,expert,14.1,ok,75.0,79.8,50.0,5.26,3.15,122.7,12,1472,2.9,36.25,5.86,58.97,25.8,False
2025-12-04T08:37:55.475814,Day,L2,L2-M6,P-NYLON,B251204-502,OP-4,intermediate,6.8,ok,73.0,71.9,50.2,4.94,3.82,130.1,12,1561,1.65,24.31,0.89,57.66,24.5,False
2025-12-04T09:28:55.475814,Day,L1,L1-M2,P-NYLON,B251204-327,OP-3,novice,0.8,ok,72.1,70.6,57.2,5.7,2.87,101.6,10,1016,2.27,15.48,3.29,48.47,25.3,False
2025-12-04T09:56:55.475814,Day,L2,L2-M1,P-NYLON,B251204-312,OP-5,expert,4.3,ok,75.3,79.4,41.9,5.96,3.24,131.2,14,1836,1.99,22.23,1.92,64.66,27.7,False
2025-12-04T10:43:55.475814,Day,L3,L3-M1,P-PEEK,B251204-713,OP-2,intermediate,7.4,ok,75.0,76.4,46.3,5.72,3.84,132.2,11,1453,1.63,19.36,1.34,57.5,29.5,False
2025-12-04T11:37:55.475814,Swing,L2,L2-M4,P-NYLON,B251204-190,OP-5,expert,14.5,ok,75.3,72.7,42.5,4.91,1.57,118.6,9,1067,1.38,15.52,2.53,50.02,21.6,False
2025-12-04T12:48:55.475814,Day,L2,L2-M6,P-PP,B251204-206,OP-3,novice,4.7,ok,73.6,75.1,42.3,5.58,3.57,125.3,11,1378,1.73,23.81,3.11,55.84,21.5,False
2025-12-04T12:49:55.475814,Swing,L4,L4-M6,P-NYLON,B251204-377,OP-4,intermediate,37.6,overdue,73.4,73.5,43.0,5.32,4.66,111.1,9,999,2.29,26.89,10.05,49.23,22.7,False
2025-12-04T13:12:55.475814,Day,L3,L3-M3,P-NYLON,B251204-214,OP-4,intermediate,8.6,ok,75.8,75.7,56.2,4.62,3.84,119.8,13,1557,1.45,25.74,2.97,58.92,25.9,False
2025-12-04T13:25:55.475814,Night,L4,L4-M2,P-NYLON,B251204-359,OP-4,intermediate,14.7,ok,73.7,72.8,31.0,5.24,3.62,136.9,15,2053,1.74,32.27,4.34,65.85,27.1,False
2025-12-04T14:15:55.475814,Day,L2,L2-M6,P-ABS,B251204-944,OP-1,expert,22.5,ok,73.5,74.0,56.7,5.65,4.32,141.1,10,1411,1.02,9.36,4.47,55.99,27.3,False
2025-12-04T16:18:55.475814,Night,L4,L4-M6,P-NYLON,B251204-267,OP-4,intermediate,13.1,ok,74.6,74.4,57.2,5.56,4.23,122.6,10,1225,2.49,25.36,5.58,53.17,20.4,False
2025-12-04T16:32:55.475814,Night,L4,L4-M6,P-PEEK,B251204-812,OP-2,intermediate,17.9,ok,74.2,72.7,56.6,5.37,2.98,126.0,9,1134,1.91,22.06,4.07,51.1,22.7,False
2025-12-04T16:46:55.475814,Day,L4,L4-M1,P-ABS,B251204-409,OP-4,intermediate,20.9,ok,75.4,75.8,40.8,5.46,2.78,116.0,15,1739,1.67,31.21,2.94,61.86,25.0,False
2025-12-04T17:28:55.475814,Day,L3,L3-M1,P-PEEK,B251204-131,OP-1,expert,27.9,due_soon,75.8,78.2,48.0,5.64,2.97,118.6,11,1304,2.27,23.73,4.62,55.73,22.9,False
2025-12-04T17:36:55.475814,Day,L4,L4-M5,P-PEEK,B251204-952,OP-5,expert,9.8,ok,72.5,72.1,48.0,5.3,2.86,125.9,11,1385,0.56,8.31,3.04,54.89,23.8,False
2025-12-04T17:41:55.475814,Swing,L3,L3-M2,P-PEEK,B251204-365,OP-2,intermediate,16.7,ok,75.1,73.5,52.9,5.25,3.05,116.8,11,1284,1.54,17.76,3.45,53.77,20.6,False
2025-12-04T17:45:55.475814,Day,L2,L2-M2,P-PP,B251204-827,OP-2,intermediate,20.1,ok,73.8,73.4,47.6,5.28,3.57,103.1,15,1546,1.29,15.17,3.59,57.94,21.3,False
2025-12-04T18:09:55.475814,Swing,L4,L4-M2,P-PEEK,B251204-139,OP-4,intermediate,5.9,ok,75.4,75.4,47.0,5.74,4.05,105.1,9,946,1.98,12.16,2.88,49.03,25.5,False
2025-12-04T18:33:55.475814,Day,L1,L1-M2,P-PEEK,B251204-655,OP-1,expert,15.0,ok,73.3,73.8,44.5,5.75,4.21,129.8,15,1946,0.78,9.4,2.53,64.46,31.1,False
2025-12-04T18:49:55.475814,Swing,L4,L4-M1,P-PEEK,B251204-452,OP-4,intermediate,29.1,due_soon,75.3,73.6,51.3,5.15,3.83,103.5,12,1242,1.81,23.81,5.24,53.14,25.2,False
2025-12-04T18:58:55.475814,Swing,L2,L2-M6,P-ABS,B251204-237,OP-5,expert,17.4,ok,74.1,74.3,43.1,5.83,3.06,121.3,13,1576,1.03,13.76,2.42,58.73,24.1,False
2025-12-04T19:16:55.475814,Swing,L2,L2-M3,P-NYLON,B251204-781,OP-2,intermediate,0.0,ok,74.2,74.9,41.5,5.82,3.24,121.9,9,1096,1.38,16.96,3.06,51.28,24.9,False
2025-12-04T19:59:55.475814,Day,L3,L3-M6,P-PEEK,B251204-706,OP-1,expert,8.4,ok,73.7,74.7,51.2,5.36,3.93,118.9,14,1665,0.91,12.03,2.97,60.29,25.4,False
2025-12-04T21:01:55.475814,Swing,L3,L3-M6,P-ABS,B251204-872,OP-3,novice,25.6,due_soon,74.1,74.1,51.7,4.93,3.26,101.1,10,1011,2.48,29.26,4.9,49.62,28.2,False
2025-12-04T21:31:55.475814,Swing,L4,L4-M5,P-ABS,B251204-825,OP-5,expert,28.0,due_soon,73.2,72.4,63.2,5.47,3.99,116.2,14,1626,1.77,17.3,5.28,58.87,26.0,False
2025-12-04T22:43:55.475814,Day,L3,L3-M5,P-ABS,B251204-667,OP-3,novice,17.9,ok,75.4,75.0,44.9,5.51,4.32,116.6,10,1165,2.41,18.77,2.29,52.39,29.4,False
2025-12-04T23:32:55.475814,Swing,L4,L4-M1,P-PEEK,B251204-674,OP-1,expert,7.8,ok,74.2,77.6,64.8,4.77,2.89,115.4,14,1615,2.53,33.15,3.56,60.51,23.3,False
2025-12-04T23:50:55.475814,Swing,L2,L2-M6,P-PP,B251204-303,OP-5,expert,15.8,ok,72.4,75.5,57.2,5.89,4.12,139.3,14,1950,1.58,22.33,4.17,65.13,24.0,False
2025-12-05T00:37:55.475814,Swing,L3,L3-M3,P-ABS,B251205-807,OP-1,expert,16.2,ok,73.0,76.9,51.0,5.43,2.42,132.1,14,1850,1.8,27.67,4.68,64.03,27.0,False
2025-12-05T00:46:55.475814,Swing,L3,L3-M4,P-PP,B251205-735,OP-1,expert,28.6,due_soon,75.4,75.1,50.8,5.54,3.16,135.0,8,1080,1.41,15.61,4.42,51.07,26.4,False
2025-12-05T01:15:55.475814,Day,L3,L3-M2,P-PEEK,B251205-432,OP-5,expert,8.6,ok,73.3,74.3,40.3,5.57,2.99,134.9,9,1214,0.72,9.08,3.57,52.95,23.0,False
2025-12-05T02:00:55.475814,Day,L3,L3-M3,P-ABS,B251205-610,OP-4,intermediate,23.4,due_soon,73.9,75.6,49.7,5.37,3.05,109.3,15,1639,1.63,22.25,4.47,60.19,26.6,False
2025-12-05T02:02:55.475814,Night,L4,L4-M1,P-NYLON,B251205-554,OP-2,intermediate,17.1,ok,76.0,76.5,55.1,5.11,3.2,98.8,12,1185,1.9,19.14,4.25,53.23,25.5,False
2025-12-05T02:23:55.475814,Day,L3,L3-M3,P-ABS,B251205-561,OP-2,intermediate,9.7,ok,73.7,73.8,56.0,5.27,3.17,128.8,13,1674,1.5,21.86,3.6,60.12,25.2,False
2025-12-05T02:50:55.475814,Night,L4,L4-M6,P-PP,B251205-265,OP-1,expert,21.5,ok,73.0,76.0,56.5,5.24,3.79,127.5,12,1529,2.07,21.11,6.04,58.59,25.8,False
2025-12-05T03:08:55.475814,Night,L1,L1-M5,P-NYLON,B251205-844,OP-4,intermediate,0.0,ok,75.0,76.7,41.7,5.24,2.69,130.9,11,1440,1.86,30.94,6.79,57.4,25.7,False
2025-12-05T04:31:55.475814,Day,L1,L1-M2,P-PP,B251205-916,OP-3,novice,23.2,due_soon,75.0,73.1,55.8,5.96,3.29,83.4,15,1251,2.66,22.7,6.32,53.1,25.9,False
2025-12-05T04:37:55.475814,Swing,L2,L2-M4,P-PEEK,B251205-880,OP-5,expert,36.9,overdue,73.3,74.2,50.7,5.52,4.37,138.5,13,1799,2.22,39.52,8.32,62.26,21.1,False
2025-12-05T04:55:55.475814,Day,L4,L4-M6,P-NYLON,B251205-718,OP-4,intermediate,18.8,ok,75.3,76.4,52.0,5.74,3.7,136.9,12,1642,1.8,29.28,1.54,60.54,25.5,False
2025-12-05T05:04:55.475814,Swing,L4,L4-M1,P-PEEK,B251205-778,OP-1,expert,14.3,ok,72.2,73.8,47.5,5.87,2.62,147.1,10,1471,1.61,27.69,3.66,56.88,23.6,False
2025-12-05T05:28:55.475814,Night,L1,L1-M2,P-NYLON,B251205-906,OP-1,expert,8.1,ok,73.8,72.7,60.0,5.76,2.57,147.7,13,1919,1.43,29.98,4.39,63.65,25.8,False
2025-12-05T06:21:55.475814,Day,L3,L3-M6,P-ABS,B251205-168,OP-2,intermediate,24.6,due_soon,75.7,74.5,52.4,5.38,3.06,125.1,9,1125,1.15,12.92,5.97,51.58,28.3,False
2025-12-05T06:24:55.475814,Swing,L4,L4-M4,P-NYLON,B251205-622,OP-5,expert,8.5,ok,75.7,81.1,55.7,5.5,2.85,115.1,15,1726,3.08,51.98,6.96,63.5,23.1,True
